model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,regime
dlinear,heave_imu,30,3.0,434304,0.29803497301562726,0.16517702725567404,1.1355767624159623,0.9311186793374531,384,0.9143672932276351,0.9466722886464619,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,heave_imu,50,5.0,434304,0.2857673919542871,0.16977177520239606,1.419148162303668,0.9594519601903198,384,0.9513264670051176,0.9669726375111968,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,heave_imu,100,10.0,434304,0.5539374987907553,0.3571433789848012,0.8123875004006482,0.5350619753093796,384,0.5006194470987589,0.5694857659707279,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,heave_imu,150,15.0,434304,0.7307355444845246,0.46673394030721577,1.0935546656669395,0.5534814867939539,384,0.5051761142164344,0.5964135580051255,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,roll_rate_imu,10,1.0,434304,0.11276713553027483,0.0880499984607867,1.0678999900390298,0.9888492537586259,384,0.9871151620516049,0.990040166216347,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,roll_rate_imu,20,2.0,434304,0.3008831019993157,0.22158159617763132,2.0486112451264518,0.9784286914381902,384,0.9762797551405464,0.9800560517462887,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,roll_rate_imu,30,3.0,434304,0.4651501861405654,0.3066210548812246,2.8661560416217173,0.9736617608739432,384,0.9718883143360115,0.975199335497634,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,roll_rate_imu,50,5.0,434304,0.47944354297701214,0.3288997359989507,3.7984644418446996,0.9840684211414773,384,0.9828532649221203,0.9850024113753945,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,roll_rate_imu,100,10.0,434304,0.9818205456189145,0.610166643726057,1.958924104837112,0.7487945766972643,384,0.7308750930847949,0.763460023256226,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,roll_rate_imu,150,15.0,434304,1.3795126404672016,0.7943692991353705,2.8982735890952527,0.7734455432514361,384,0.7650741083580495,0.7806348977741578,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,pitch_rate_imu,10,1.0,434304,0.14295098246664437,0.10259195878414473,0.7534204829087303,0.9640002534662779,384,0.9603537122441899,0.9670777504208189,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,pitch_rate_imu,20,2.0,434304,0.39070525937207373,0.2634489586194644,1.3417844978848232,0.9152122765177161,384,0.9053230814570344,0.9241182724044085,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,pitch_rate_imu,30,3.0,434304,0.5277570601434566,0.34240681251904853,1.664371083650498,0.8994533095852995,384,0.8886640308819481,0.9094776275420323,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,pitch_rate_imu,50,5.0,434304,0.6494522123378351,0.41540389942049805,1.5495762479562236,0.8243417711874956,384,0.7989908699209639,0.845743885726376,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,pitch_rate_imu,100,10.0,434304,0.9791100042134037,0.6315121846949693,1.2735265809317058,0.4089190696406465,384,0.3945763525101802,0.4237552158135889,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,pitch_rate_imu,150,15.0,434304,0.9520409540760199,0.6048467836804355,1.3083418485724552,0.4704965478249781,384,0.45245188087766186,0.487266187963343,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,heave_rate_imu,10,1.0,434304,0.021558033714436802,0.014120677430336091,0.2838667559561788,0.9942324784720471,384,0.9935287193276313,0.9948844241568335,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,heave_rate_imu,20,2.0,434304,0.08147690020567311,0.053138103019529224,0.5325577215099725,0.9765935460260797,384,0.9735709251315549,0.9793436507159199,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,heave_rate_imu,30,3.0,434304,0.15007763065614288,0.09694029461836931,0.7178513821406037,0.956291807456811,384,0.9502268057817841,0.9619315302953658,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,heave_rate_imu,50,5.0,434304,0.15880149372383462,0.10614799755923116,0.8471498442942375,0.9648610568268335,384,0.9610630435762045,0.9682105185672446,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,heave_rate_imu,100,10.0,434304,0.33792471592497647,0.23065920224297373,0.47470625601314864,0.49325437911042114,384,0.46833064670570507,0.5190301060365937,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear,heave_rate_imu,150,15.0,434304,0.4318091891363676,0.2906665015864218,0.6780395407647745,0.5944226267737851,384,0.5710769071143953,0.616521722151371,2,False,60300,1085.0694191930015,59.0,60.0,0.45830203907137734,id
dlinear_ols,roll_imu,10,1.0,434304,0.1488225798985211,0.10754970387987167,1.9448708998621889,0.9941446062962676,384,0.9935017008304783,0.9946725012425065,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_imu,20,2.0,434304,0.4820798377978611,0.30945707969075453,3.7445627859317203,0.9834256806444458,384,0.9817129623009645,0.9848511627269352,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_imu,30,3.0,434304,0.8503040347974649,0.4858955834799869,5.267438807686876,0.973941495878535,384,0.9712552976497336,0.9763335292065529,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_imu,50,5.0,434304,0.830102331109693,0.5002055669964959,7.087624231053461,0.9862829128321885,384,0.9852417413777443,0.9872002421360752,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_imu,100,10.0,434304,1.7490776657948874,0.9992992158575545,3.793831212709033,0.7874494769574705,384,0.7754431043435626,0.7973822070902081,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_imu,150,15.0,434304,2.5295327219242596,1.378030015278289,5.252023789483733,0.768032450626861,384,0.7567892597480397,0.778377809474311,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_imu,10,1.0,434304,0.1267917951498452,0.09710126217419175,0.8967465758949417,0.9800086166413832,384,0.9782704567866227,0.9814582286206239,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_imu,20,2.0,434304,0.3525728439367608,0.25588915996137157,1.639889871399927,0.9537759120799902,384,0.9499309732428074,0.9572021062694072,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_imu,30,3.0,434304,0.5253781421807721,0.35740913362357024,2.122484405245588,0.9387289976811063,384,0.9326984513589425,0.943998480479057,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_imu,50,5.0,434304,0.6178181095264978,0.4207886853508425,2.234427726290816,0.9235480362951772,384,0.9153591162472536,0.930840899559792,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_imu,100,10.0,434304,1.1285847268905336,0.7379427288052066,1.5593436358220714,0.4761768677811886,384,0.45942326236259584,0.4920047910069021,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_imu,150,15.0,434304,1.2476491990166827,0.78921707335835,1.7853551102885246,0.5116448609065111,384,0.48656330136315074,0.5355378589989821,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_imu,10,1.0,434304,0.040577478478534046,0.023131021573293428,0.4360860094370759,0.9913418360652139,384,0.9893678865579015,0.9931739043630486,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_imu,20,2.0,434304,0.15711505219699903,0.08857068049393196,0.8272378841486192,0.9639276232847922,384,0.9555389229005237,0.9717316344294935,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_imu,30,3.0,434304,0.29792382402526624,0.16510274291202057,1.1355767624159623,0.9311700468769077,384,0.9144346612974469,0.9467102545063442,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_imu,50,5.0,434304,0.285801465020929,0.1698749176016042,1.419148162303668,0.9594422902386889,384,0.9513378921372274,0.9669436691301989,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_imu,100,10.0,434304,0.5539814314991779,0.35718084950182843,0.8123875004006482,0.5349882240406569,384,0.5005313593252789,0.5694242275623024,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_imu,150,15.0,434304,0.7304538184434367,0.46656230901100415,1.0935546656669395,0.5538257197915761,384,0.5055381234829779,0.5967158563204218,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_rate_imu,10,1.0,434304,0.11235943287815288,0.08780034887415267,1.0678999900390298,0.9889297376790729,384,0.9871947974818096,0.990118799664038,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_rate_imu,20,2.0,434304,0.3009278340897031,0.22160820395555533,2.0486112451264518,0.9784222769772539,384,0.9762732193491866,0.9800463424853878,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_rate_imu,30,3.0,434304,0.46605662901959827,0.3071151749624349,2.8661560416217173,0.9735590096685329,384,0.971786573168462,0.9750840502684851,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_rate_imu,50,5.0,434304,0.480003901359769,0.3292923862045111,3.7984644418446996,0.9840311587320784,384,0.9828148226029141,0.9849685505927158,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_rate_imu,100,10.0,434304,0.9806890936579605,0.6097342229599064,1.958924104837112,0.7493732223535599,384,0.7314881009036809,0.7639781686039204,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,roll_rate_imu,150,15.0,434304,1.38057532980407,0.794866010229268,2.8982735890952527,0.7730963623445989,384,0.7647553302699779,0.7802475210911795,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_rate_imu,10,1.0,434304,0.14305824298924377,0.1026852867474116,0.7534204829087303,0.9639462097625482,384,0.9603103915686392,0.9670173894640003,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_rate_imu,20,2.0,434304,0.3905889752130968,0.26347883993471155,1.3417844978848232,0.9152627391191867,384,0.9054023878755406,0.924134714619709,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_rate_imu,30,3.0,434304,0.5276793241783556,0.3423761652809617,1.664371083650498,0.8994829274491677,384,0.8886965873814152,0.9095076260699771,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_rate_imu,50,5.0,434304,0.6493154524244552,0.4153574661510031,1.5495762479562236,0.8244157426802413,384,0.7990650380511656,0.8458259275353205,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_rate_imu,100,10.0,434304,0.9791598993155823,0.6316775318479865,1.2735265809317058,0.40885882555215525,384,0.3945769578211973,0.42362914094550447,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,pitch_rate_imu,150,15.0,434304,0.9520722074810029,0.6049297678735458,1.3083418485724552,0.4704617823931131,384,0.4523593102603393,0.48727302319075316,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_rate_imu,10,1.0,434304,0.02154994338492451,0.01413575545596609,0.2838667559561788,0.9942368065471134,384,0.9935378636529609,0.9948816442886997,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_rate_imu,20,2.0,434304,0.08152900683445656,0.05320780508050818,0.5325577215099725,0.9765635983624225,384,0.9735465334827584,0.9793027831641968,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_rate_imu,30,3.0,434304,0.15000837281808407,0.09688271148559965,0.7178513821406037,0.9563321390695441,384,0.9502698287060792,0.9619690211853309,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_rate_imu,50,5.0,434304,0.15887199651593512,0.10620866662488117,0.8471498442942375,0.9648298487633715,384,0.9610395113251359,0.968170987293857,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_rate_imu,100,10.0,434304,0.3379818278678362,0.23071203809260551,0.47470625601314864,0.4930830766206741,384,0.46821956063367437,0.5188789646120613,0,True,60300,0.20151079900097102,,,,id
dlinear_ols,heave_rate_imu,150,15.0,434304,0.4316512664704914,0.29057346197363376,0.6780395407647745,0.5947192306874958,384,0.5713616606369718,0.6168330081216307,0,True,60300,0.20151079900097102,,,,id
persistence,roll_imu,10,1.0,542880,3.259549911224485,2.2066478607596607,3.259549911224485,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_imu,20,2.0,542880,6.285670955194254,4.252851076046607,6.285670955194254,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_imu,30,3.0,542880,8.864582569735198,5.993703841801847,8.864582569735198,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_imu,50,5.0,542880,12.02075263609667,8.110717549012042,12.02075263609667,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_imu,100,10.0,542880,6.564403239196959,4.3808980599488585,6.564403239196959,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_imu,150,15.0,542880,8.758582080093348,5.946448613637522,8.758582080093348,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_imu,10,1.0,542880,1.2231442694621246,0.835108023281715,1.2231442694621246,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_imu,20,2.0,542880,2.257572208809929,1.546075926159215,2.257572208809929,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_imu,30,3.0,542880,2.9691853078284582,2.044454272090263,2.9691853078284582,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_imu,50,5.0,542880,3.3044457576050816,2.30107867534449,3.3044457576050816,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_imu,100,10.0,542880,2.1438086472570053,1.4911857131464248,2.1438086472570053,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_imu,150,15.0,542880,2.626382563808782,1.8042777782451342,2.626382563808782,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_imu,10,1.0,542880,0.7122510070746891,0.5621799779870807,0.7122510070746891,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_imu,20,2.0,542880,1.3591066047549403,1.0741718286132305,1.3591066047549403,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_imu,30,3.0,542880,1.8841952677681022,1.492217718011144,1.8841952677681022,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_imu,50,5.0,542880,2.429658364536398,1.9332430825146913,2.429658364536398,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_imu,100,10.0,542880,1.4297166648914688,1.1225810626052064,1.4297166648914688,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_imu,150,15.0,542880,1.8279181666532411,1.4218319766050378,1.8279181666532411,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate_imu,10,1.0,542880,1.7509811536257809,1.1915179063596248,1.7509811536257809,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate_imu,20,2.0,542880,3.3690572610515965,2.2899361705528585,3.3690572610515965,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate_imu,30,3.0,542880,4.734894767018175,3.214854666908849,4.734894767018175,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate_imu,50,5.0,542880,6.356661484780421,4.303774325277962,6.356661484780421,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate_imu,100,10.0,542880,3.3400949657659016,2.2413334580486666,3.3400949657659016,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate_imu,150,15.0,542880,4.761111154164594,3.2430195075395094,4.761111154164594,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate_imu,10,1.0,542880,0.9755107876390742,0.6430517994773551,0.9755107876390742,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate_imu,20,2.0,542880,1.7519309940480654,1.162067369342994,1.7519309940480654,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate_imu,30,3.0,542880,2.206228233831898,1.479117338700619,2.206228233831898,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate_imu,50,5.0,542880,2.1784000592413317,1.496370578752571,2.1784000592413317,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate_imu,100,10.0,542880,1.6287184748195807,1.103338440707102,1.6287184748195807,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate_imu,150,15.0,542880,1.8236128207659046,1.2298751446918794,1.8236128207659046,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate_imu,10,1.0,542880,0.43734027211668636,0.33787307875360795,0.43734027211668636,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate_imu,20,2.0,542880,0.826897160374101,0.6405668281569805,0.826897160374101,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate_imu,30,3.0,542880,1.1292563364397514,0.8786085751355861,1.1292563364397514,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate_imu,50,5.0,542880,1.3901456242628623,1.0944062307552274,1.3901456242628623,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate_imu,100,10.0,542880,0.7601176275849791,0.6058310529905162,0.7601176275849791,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate_imu,150,15.0,542880,1.100859437662995,0.8440845791054077,1.100859437662995,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_imu,10,1.0,542880,7.0181528081487965,4.7261571775405615,3.259549911224485,-3.6358606080140854,480,-3.6559190148728735,-3.6156310048635114,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_imu,20,2.0,542880,7.179888736450803,4.832560948789933,6.285670955194254,-0.30476453370675416,480,-0.311323799121546,-0.29848838552917684,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_imu,30,3.0,542880,7.131865926747261,4.799280560971632,8.864582569735198,0.35272361728742463,480,0.34916157069612563,0.35621675104747885,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_imu,50,5.0,542880,6.4995116081990965,4.376120088393303,12.02075263609667,0.7076533464551229,480,0.7058294069177065,0.7091887322488791,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_imu,100,10.0,542880,5.7847897572359654,3.911659359567472,6.564403239196959,0.22342276210290313,480,0.20831852589264171,0.23941348997792042,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_imu,150,15.0,542880,7.007882899673848,4.711362418660544,8.758582080093348,0.3598141599762219,480,0.3508956506278803,0.3685411678694893,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_imu,10,1.0,542880,1.898713473423461,1.3215497644179177,1.2231442694621246,-1.4097028676829026,480,-1.479405488363612,-1.3422974667192398,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_imu,20,2.0,542880,1.9432128167541447,1.3534638665999648,2.257572208809929,0.2591036894099643,480,0.2398361194447553,0.27785199211264006,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_imu,30,3.0,542880,1.936829991018092,1.3499500552441042,2.9691853078284582,0.5744913462812614,480,0.5654487217096619,0.5835664529687993,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_imu,50,5.0,542880,1.8241806803904472,1.272146650536216,3.3044457576050816,0.6952536946445143,480,0.6921650280397482,0.6978159423708735,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_imu,100,10.0,542880,1.7831207449014868,1.2380070221981823,2.1438086472570053,0.30818580546319685,480,0.29229741235792217,0.3252653177911155,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_imu,150,15.0,542880,1.8367988902956276,1.2791898886049209,2.626382563808782,0.5108892099974174,480,0.4992353770133163,0.5214260650469251,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_imu,10,1.0,542880,1.368276927781822,1.089613534474975,0.7122510070746891,-2.6904715674608997,480,-2.768298085839603,-2.6138671906909874,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_imu,20,2.0,542880,1.4085758022071944,1.1222785667477708,1.3591066047549403,-0.07412147821472392,480,-0.09617265286703618,-0.05251097338870073,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_imu,30,3.0,542880,1.417111060988182,1.1296425212831378,1.8841952677681022,0.43433936296897047,480,0.4236326813883422,0.4450020155745726,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_imu,50,5.0,542880,1.3465879830438918,1.0741569962147328,2.429658364536398,0.6928298244302113,480,0.6886803645346193,0.6965958478059273,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_imu,100,10.0,542880,1.220974179379097,0.9721569293184164,1.4297166648914688,0.27068860227837876,480,0.23578492535664308,0.3038987105480722,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_imu,150,15.0,542880,1.3424488331231665,1.0684307625347786,1.8279181666532411,0.4606359635612949,480,0.44352852752621924,0.47691408402576246,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate_imu,10,1.0,542880,3.6933310326940147,2.4962702120379183,1.7509811536257809,-3.449113929516302,480,-3.47225596253462,-3.424410164373135,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate_imu,20,2.0,542880,3.768945147704138,2.5463652520076625,3.3690572610515965,-0.2514769324641912,480,-0.25842453528682985,-0.24435564896307072,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate_imu,30,3.0,542880,3.735671630933473,2.5233711777556898,4.734894767018175,0.3775324355012276,480,0.37395250519246387,0.38109182565096594,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate_imu,50,5.0,542880,3.3972834398763103,2.296323555275704,6.356661484780421,0.7143689635938032,480,0.7129452147114796,0.7156623828285481,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate_imu,100,10.0,542880,3.082405589513964,2.0923396942380315,3.3400949657659016,0.14834845752121384,480,0.13378650988168336,0.16418031137336803,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate_imu,150,15.0,542880,3.6724378620242457,2.4779865429894636,4.761111154164594,0.4050338318235115,480,0.397290360840019,0.41295115503221425,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate_imu,10,1.0,542880,1.3179197360992099,0.8996331972510473,0.9755107876390742,-0.825213912971597,480,-0.8737823008115544,-0.7797152134813286,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate_imu,20,2.0,542880,1.3418926148033554,0.9174012444058744,1.7519309940480654,0.41331966196131775,480,0.400542894267916,0.4256913738312177,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate_imu,30,3.0,542880,1.3263790021220931,0.9083352605511034,2.206228233831898,0.6385615095791666,480,0.6333826235019171,0.6436188526658084,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate_imu,50,5.0,542880,1.2452658134839563,0.8530788943872852,2.1784000592413317,0.6732249794019856,480,0.6693354960278782,0.6769656892432121,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate_imu,100,10.0,542880,1.2643630450053012,0.8581016396588866,1.6287184748195807,0.3973688978629618,480,0.3901042253780837,0.40384785057846195,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate_imu,150,15.0,542880,1.2690521750215793,0.8670378719218566,1.8236128207659046,0.5157231800396587,480,0.5099276286054588,0.5212162281347472,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate_imu,10,1.0,542880,0.775618950583438,0.612437989633808,0.43734027211668636,-2.1452696299718017,480,-2.220052688888347,-2.074196197810629,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate_imu,20,2.0,542880,0.7953704546550808,0.6287884461414784,0.826897160374101,0.07479939590064666,480,0.054614944566607974,0.09399514659325203,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate_imu,30,3.0,542880,0.7964054136331453,0.6303634603880994,1.1292563364397514,0.5026257070646052,480,0.49335372820370527,0.5113756415070999,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate_imu,50,5.0,542880,0.7508493212791876,0.5953536444697364,1.3901456242628623,0.7082673808951635,480,0.7056571853221048,0.7106380248242334,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate_imu,100,10.0,542880,0.7085132477363947,0.5569477431984725,0.7601176275849791,0.13117093345904396,480,0.10244417181066318,0.16065660415590116,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate_imu,150,15.0,542880,0.7570990009508752,0.5979682713700034,1.100859437662995,0.5270212749777701,480,0.5155299371019033,0.5375930077692835,0,True,0,0.0,,,,unseen_seastate
damped_persistence,roll_imu,10,1.0,542880,4.29737368798183,2.8975715780751092,3.259549911224485,-0.7381648767236104,480,-0.7446000470411497,-0.7318297812986917,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,roll_imu,20,2.0,542880,6.3156405787868755,4.255985771488134,6.285670955194254,-0.009558588193196549,480,-0.01377030322394543,-0.005457235819288803,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,roll_imu,30,3.0,542880,7.030013281161284,4.734768085907975,8.864582569735198,0.37107955691595906,480,0.3681569580018924,0.373932018339322,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,roll_imu,50,5.0,542880,6.65320784071109,4.480597283453799,12.02075263609667,0.6936634191452302,480,0.6919036585451671,0.6951428871400769,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,roll_imu,100,10.0,542880,5.781281169853412,3.909255286148658,6.564403239196959,0.22436449479305576,480,0.2092983794191724,0.24031478214692553,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,roll_imu,150,15.0,542880,7.007834914106924,4.711332987906155,8.758582080093348,0.3598229271247988,480,0.35090500880607045,0.3685493302529182,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,pitch_imu,10,1.0,542880,1.4430498869013277,1.0018214808025416,1.2231442694621246,-0.3918977100334089,480,-0.4219623680306484,-0.36227107987386326,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,pitch_imu,20,2.0,542880,1.8905610767198686,1.3146250958197159,2.257572208809929,0.29870922800474764,480,0.28367236531538254,0.3133762770975589,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,pitch_imu,30,3.0,542880,1.9600675448856921,1.3653101590156087,2.9691853078284582,0.5642198245236033,480,0.5558640869145325,0.5725482897836041,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,pitch_imu,50,5.0,542880,1.831433515083539,1.2771974083883348,3.3044457576050816,0.6928255705442039,480,0.6897534247789618,0.6953699515654809,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,pitch_imu,100,10.0,542880,1.783100813130264,1.2379935732879652,2.1438086472570053,0.30820127161177513,480,0.2923139242071489,0.3252796430827931,0,True,6,0.1378320209987578,,,,unseen_seastate
damped_persistence,pitch_imu,150,15.0,542880,1.8367989045712578,1.2791898951976126,2.626382563808782,0.5108892023946636,480,0.4992353746784086,0.52142605295117,0,True,6,0.1378320209987578,,,,unseen_seastate
